OBJECTID,PRO_COM,SEZ,TIPO_LOC,SEZ2011,SHAPE_AREA,SHAPE_LEN,POP_2010,ACE,mappa2,mappa2bis
48885,15146,5368,1,151460005368,18721.1595204,592.515384914,176,3,11,5.31
48888,15146,5371,1,151460005371,14823.6976786,689.33742364,429,3,115,31.94
48912,15146,5467,1,151460005467,11441.2113022,498.014122478,6,3,0,0
48842,15146,5324,1,151460005324,8496.81723296,413.616119652,321,3,41,15.19
48847,15146,5329,1,151460005329,9108.36062854,466.422767185,0,3,0,0
48850,15146,5332,1,151460005332,20702.2939618,601.402421532,202,3,27,11.69
48860,15146,5342,1,151460005342,8227.43197651,423.843448183,296,3,10,3.65
48881,15146,5364,1,151460005364,12473.8396869,461.424594049,324,3,43,14.14
48887,15146,5370,1,151460005370,7375.10387464,472.694599107,128,3,5,4.24
48903,15146,5386,1,151460005386,3210.27845196,228.614723839,19,3,4,21.05
48917,15146,5472,1,151460005472,16358.3298683,606.886435999,322,3,45,16.25
48918,15146,5473,1,151460005473,52630.7290737,1124.73932072,68,3,2,3.39
49386,15146,5389,1,151460005389,4773.38337544,284.457205735,69,3,1,1.45
48891,15146,5374,1,151460005374,10150.9741571,445.357740046,218,4,19,9.55
48896,15146,5379,1,151460005379,6961.6517828,440.695923754,326,4,116,36.02
49388,15146,5391,1,151460005391,8962.14894016,394.187118456,200,4,22,11.06
49392,15146,5395,1,151460005395,9620.24272548,431.457019173,356,4,56,15.95
49393,15146,5396,1,151460005396,26980.0068379,681.497598548,319,4,30,9.65
49394,15146,5397,1,151460005397,17532.530244,675.207828943,510,4,70,15.98
49395,15146,5398,1,151460005398,15916.4823966,643.295125194,238,4,33,15.49
49396,15146,5399,1,151460005399,33906.3957157,737.139193908,349,4,34,10.15
49963,15146,5481,1,151460005481,20290.8624543,574.676581286,0,4,0,0
49972,15146,5491,1,151460005491,24775.4078943,748.127593205,286,4,40,13.94
49974,15146,5494,1,151460005494,6895.29532896,413.250152001,142,4,32,21.05
48894,15146,5377,1,151460005377,20366.6889958,763.254062841,489,4,45,9.59
49385,15146,5388,1,151460005388,15148.9669587,506.502654174,442,4,59,13.72
49398,15146,5401,1,151460005401,39849.6326042,800.696334889,363,4,20,5.78
49399,15146,5402,1,151460005402,10623.1318702,499.900473608,145,4,9,6.16
49404,15146,5407,1,151460005407,17284.899786,548.274130256,403,4,19,4.9
49410,15146,5413,1,151460005413,8730.25068538,377.028187152,394,4,47,13.24
49961,15146,5478,1,151460005478,36248.1050667,1187.59884973,72,4,0,0
49976,15146,5496,1,151460005496,15876.1006,504.183749014,421,4,197,59.16
51516,15146,5492,1,151460005492,26952.4821856,744.685022731,486,4,107,22.62
48898,15146,5381,1,151460005381,5271.83848034,367.154774671,245,4,84,38.89
49390,15146,5393,1,151460005393,8070.15685708,611.110669145,227,4,35,15.49
49391,15146,5394,1,151460005394,13257.2833194,658.939341647,289,4,35,12.2
49400,15146,5403,1,151460005403,8627.38713142,500.441499284,393,4,100,26.6
49403,15146,5406,1,151460005406,14937.1649678,528.419288563,64,4,2,3.23
49405,15146,5408,1,151460005408,13725.8453405,558.619215928,434,4,84,22.05
49962,15146,5480,1,151460005480,17749.7768925,543.030200149,204,4,38,20
49964,15146,5482,1,151460005482,36506.2324856,787.574466428,85,4,17,23.29
49967,15146,5486,1,151460005486,25595.7525886,642.502668552,11,4,1,9.09
49968,15146,5487,1,151460005487,18726.6776591,566.505061328,229,4,46,20.72
49971,15146,5490,1,151460005490,18731.7750602,852.650485956,0,4,0,0
49973,15146,5493,1,151460005493,4851.81632356,358.46537417,32,4,16,55.17
49978,15146,5498,1,151460005498,44205.3902075,961.916526865,137,4,74,64.35
48890,15146,5373,1,151460005373,11430.7913474,480.368719989,248,4,10,4.78
48893,15146,5376,1,151460005376,9988.50076256,414.260563274,83,4,6,7.41
48895,15146,5378,1,151460005378,15490.0995921,570.024670899,260,4,10,3.75
49387,15146,5390,1,151460005390,8211.23073744,367.444405043,240,4,33,15.64
49401,15146,5404,1,151460005404,11323.4282208,470.099244596,253,4,54,20.69
49402,15146,5405,1,151460005405,4412.3058917,324.706769696,116,4,50,44.64
49965,15146,5483,1,151460005483,8106.17589248,370.252336648,140,4,34,29.31
49975,15146,5495,1,151460005495,8988.60886758,481.615803348,56,4,14,26.92
49979,15146,5499,1,151460005499,82097.0888876,1367.07018708,320,4,40,14.87
48901,15146,5384,1,151460005384,36704.7337782,815.60139594,240,4,60,21.13
49384,15146,5387,1,151460005387,3950.11855036,298.024652704,0,4,0,0
49397,15146,5400,1,151460005400,33295.6384229,730.065220773,347,4,34,10.12
49406,15146,5409,1,151460005409,8246.48479888,429.260351225,141,4,13,9.56
49408,15146,5411,1,151460005411,15289.1937052,583.856835723,306,4,99,30.65
49966,15146,5484,1,151460005484,11451.6228372,508.264520695,134,4,27,20.93
49970,15146,5489,1,151460005489,18768.4373776,692.193177179,260,4,28,11.2
48892,15146,5375,1,151460005375,7078.4842783,344.580147179,0,4,0,0
48897,15146,5380,1,151460005380,17322.0116698,561.004460487,352,4,70,21.94
49409,15146,5412,1,151460005412,13370.8894949,502.216887827,329,4,28,9.06
49411,15146,5414,1,151460005414,28623.2607509,776.709368814,157,4,9,5.63
49969,15146,5488,1,151460005488,36714.6364126,1051.51032156,220,4,92,38.17
54635,15146,5479,1,151460005479,517290.571852,4156.85262683,0,4,0,0
48889,15146,5372,1,151460005372,11096.2127745,561.485443682,369,4,107,30.66
48899,15146,5382,1,151460005382,8476.47561799,470.048292248,263,4,41,18.55
49977,15146,5497,1,151460005497,18458.076624,914.923281014,292,4,92,34.46
48900,15146,5383,1,151460005383,11921.9138222,713.002343885,248,4,19,7.98
48902,15146,5385,1,151460005385,22235.2468986,608.843859658,432,4,31,8.09
49389,15146,5392,1,151460005392,4644.92557672,353.155945605,69,4,12,19.67
49407,15146,5410,1,151460005410,18713.5790514,598.463279097,297,4,103,36.27
49415,15146,5418,1,151460005418,1818.5332228,234.398249684,58,4,22,40.74
49233,15146,855,1,151460000855,318285.354236,3200.16293846,4,5,0,0
49237,15146,859,1,151460000859,10936.7203052,440.842911825,406,5,37,9.39
52084,15146,874,1,151460000874,31081.3429999,749.741210553,28,5,1,4.35
52092,15146,882,1,151460000882,13979.9438124,483.269140381,347,5,21,7.02
52138,15146,898,1,151460000898,4224.49803736,311.905922484,86,5,18,24.66
52147,15146,907,1,151460000907,17021.3627007,551.177144182,96,5,15,13.51
52149,15146,909,1,151460000909,7485.69377744,383.264459504,7,5,1,25
52197,15146,929,1,151460000929,16441.1827205,542.770535362,172,5,7,4.24
49046,15146,836,1,151460000836,9756.44590864,504.657950368,329,5,53,18.79
49047,15146,837,1,151460000837,9886.67699176,480.19151415,364,5,82,24.33
49219,15146,841,1,151460000841,7585.23467416,363.254969362,147,5,72,46.45
49222,15146,844,1,151460000844,9952.47467784,513.942120073,379,5,101,26.79
49224,15146,846,1,151460000846,13115.8192234,527.891819062,220,5,79,35.43
52086,15146,876,1,151460000876,12608.3403595,474.092037127,190,5,10,6.37
52087,15146,877,1,151460000877,17538.1882648,589.172592763,134,5,4,3.45
52093,15146,883,1,151460000883,14464.5813576,525.306170889,3,5,0,0
52148,15146,908,1,151460000908,17271.3932004,636.397966902,77,5,7,9.72
52165,15146,913,1,151460000913,15557.5926855,523.148717944,343,5,22,6.73
52194,15146,926,1,151460000926,6802.38921296,427.772700512,207,5,16,7.88
49216,15146,838,1,151460000838,11170.3581275,501.927690133,421,5,91,23.88
49217,15146,839,1,151460000839,7853.7222852,476.219986759,299,5,100,37.31
49225,15146,847,1,151460000847,15860.1335837,563.803196732,78,5,8,9.76
49238,15146,860,1,151460000860,9596.52857314,586.525947513,316,5,59,19.28
49239,15146,861,1,151460000861,20104.8621638,577.895521579,423,5,38,9.9
52073,15146,863,1,151460000863,7526.04576504,435.842321718,368,5,117,31.28
52082,15146,872,1,151460000872,11693.8759699,458.718982835,29,5,0,0
52097,15146,886,1,151460000886,11554.81191,529.593906223,13,5,0,0
52140,15146,900,1,151460000900,12735.0684176,494.561186563,187,5,12,7.27
52143,15146,903,1,151460000903,5824.57064288,315.405497358,80,5,19,25.68
52170,15146,918,1,151460000918,4902.91802304,340.1122935,0,5,0,0
52172,15146,920,1,151460000920,5372.70946186,371.189073694,232,5,35,14.83
52196,15146,928,1,151460000928,7843.03149032,457.370053534,255,5,52,24.76
49221,15146,843,1,151460000843,14802.9749418,655.7844748,371,5,81,24.55
49236,15146,858,1,151460000858,20656.547992,592.083263877,351,5,83,23.12
52081,15146,871,1,151460000871,12901.8885649,480.61472035,1,5,1,100
52104,15146,893,1,151460000893,4350.1815896,269.751578004,31,5,0,0
52139,15146,899,1,151460000899,4211.1693812,311.59187739,24,5,2,9.09
52142,15146,902,1,151460000902,4400.06627946,268.71358177,127,5,11,8.8
52146,15146,906,1,151460000906,16876.7599308,549.275693336,278,5,17,7.02
52151,15146,911,1,151460000911,17028.3248869,550.637208721,64,5,9,15.52
52166,15146,914,1,151460000914,15512.0270434,520.436008894,260,5,13,5.51
52169,15146,917,1,151460000917,21914.2984215,580.980483671,247,5,26,11.61
49220,15146,842,1,151460000842,10989.442507,448.077887836,322,5,101,32.79
49234,15146,856,1,151460000856,184840.990582,1992.31338627,104,5,6,10.53
52075,15146,865,1,151460000865,22386.2412558,665.29721338,90,5,5,6.67
52076,15146,866,1,151460000866,15279.8034358,494.655371062,262,5,36,14.63
52079,15146,869,1,151460000869,4306.15678196,262.685463108,153,5,12,9.52
52080,15146,870,1,151460000870,4537.21791753,270.748884731,42,5,5,9.8
52089,15146,879,1,151460000879,11368.0646559,431.324360479,194,5,5,2.82
52135,15146,895,1,151460000895,11035.2707132,499.171834248,309,5,27,9.44
52168,15146,916,1,151460000916,8597.73560528,410.634806426,23,5,5,20
49045,15146,835,1,151460000835,12856.720631,571.10610111,389,5,48,12.24
52072,15146,862,1,151460000862,12927.487919,561.228084763,329,5,101,31.27
52078,15146,868,1,151460000868,44969.2890723,1000.21202448,91,5,2,2.63
52098,15146,887,1,151460000887,13473.3136393,468.442237354,221,5,41,19.34
52105,15146,894,1,151460000894,8764.86207609,377.63258005,63,5,14,21.21
52137,15146,897,1,151460000897,12571.3235124,491.906338934,294,5,27,9.51
52141,15146,901,1,151460000901,13678.409146,481.021908035,327,5,16,6.45
52144,15146,904,1,151460000904,8028.3007507,475.458680588,165,5,29,16.38
52150,15146,910,1,151460000910,9913.26917745,475.407897238,149,5,23,20.54
52152,15146,912,1,151460000912,16214.5885609,537.80241119,139,5,15,10.56
52192,15146,924,1,151460000924,11884.3561446,482.489496302,0,5,0,0
49218,15146,840,1,151460000840,6000.49743656,318.826144735,48,5,13,23.64
49223,15146,845,1,151460000845,13242.3896968,606.733681749,322,5,61,18.89
49235,15146,857,1,151460000857,15422.746902,535.881615228,558,5,196,38.66
52077,15146,867,1,151460000867,14000.7614411,473.664802863,168,5,41,29.71
52085,15146,875,1,151460000875,17558.2367521,631.853015997,338,5,91,29.84
52090,15146,880,1,151460000880,12674.8535058,453.194097326,217,5,12,6.25
52091,15146,881,1,151460000881,6728.73464854,348.135838587,140,5,12,9.09
52095,15146,884,1,151460000884,16857.7610643,596.63529932,91,5,2,2.47
52100,15146,889,1,151460000889,8466.06810752,370.403738664,0,5,0,0
52101,15146,890,1,151460000890,4285.01021592,267.262272305,66,5,10,14.71
52102,15146,891,1,151460000891,8259.75075296,367.177396293,178,5,13,7.34
52167,15146,915,1,151460000915,14371.925553,612.484542176,90,5,18,21.18
52171,15146,919,1,151460000919,11904.1064024,687.396611923,223,5,21,9.38
48929,15146,621,1,151460000621,11154.5963425,448.240306187,220,6,9,4.37
49246,15146,156,1,151460000156,11338.9068994,647.185783467,124,6,34,26.98
49531,15146,502,1,151460000502,5619.98583156,341.210077971,71,6,3,4.84
49543,15146,515,1,151460000515,21270.1698666,601.563817235,240,6,45,21.13
51928,15146,524,1,151460000524,19908.9417162,741.513635562,116,6,15,14.02
51948,15146,544,1,151460000544,43468.2459303,860.355025698,0,6,0,0
51953,15146,549,1,151460000549,45295.2684811,869.685950845,2,6,0,0
51968,15146,564,1,151460000564,9731.470234,439.87871529,270,6,14,6.06
52289,15146,616,1,151460000616,10356.8694262,443.665722943,184,6,6,3.82
48930,15146,622,1,151460000622,4456.60547896,269.624368551,54,6,4,8.33
49247,15146,157,1,151460000157,14528.4733835,692.519895172,75,6,8,11.94
49251,15146,161,1,151460000161,6763.73577276,331.771821729,84,6,7,9.21
49258,15146,168,1,151460000168,46892.9463795,885.436382033,7,6,0,0
49529,15146,500,1,151460000500,23496.020335,606.564289229,143,6,28,18.18
49576,15146,611,1,151460000611,6758.75759032,331.263561198,90,6,8,8.08
49650,15146,613,1,151460000613,9052.30176092,381.683094638,108,6,12,11.43
51686,15146,148,1,151460000148,15925.3463264,544.91142447,7,6,1,14.29
51687,15146,149,1,151460000149,14193.3552228,510.425313614,164,6,13,8.55
51924,15146,495,1,151460000495,157673.929156,1709.91155725,0,6,0,0
51927,15146,498,1,151460000498,6932.41731768,355.40922198,45,6,10,18.52
51929,15146,525,1,151460000525,6858.4673578,582.969733701,126,6,13,10.48
51931,15146,527,1,151460000527,4001.87388736,262.209179721,62,6,7,11.67
51940,15146,536,1,151460000536,8866.68889028,377.573949397,101,6,9,9.89
51942,15146,538,1,151460000538,11265.9489596,709.608270113,203,6,24,12.24
51967,15146,563,1,151460000563,1413.96908771,151.053249891,20,6,2,10.53
51971,15146,567,1,151460000567,15541.049332,666.498520021,374,6,35,10.29
49245,15146,155,1,151460000155,8744.74933528,388.247373927,124,6,24,19.05
49532,15146,503,1,151460000503,5349.0697988,349.976931201,71,6,3,4.23
49533,15146,504,1,151460000504,18979.802466,551.952915765,340,6,50,15.06
49538,15146,510,1,151460000510,30555.2212036,833.709574608,23,6,0,0
49540,15146,512,1,151460000512,8283.0788668,372.240928359,150,6,12,7.64
50173,15146,608,1,151460000608,14297.7521031,657.208753062,226,6,14,7.07
51683,15146,145,1,151460000145,27326.710573,773.475630107,137,6,14,11.76
51933,15146,529,1,151460000529,15410.4556776,497.62380686,10,6,1,10
51937,15146,533,1,151460000533,5165.71787904,290.675536891,99,6,17,19.32
51938,15146,534,1,151460000534,4157.69966684,260.337892515,65,6,9,14.52
51947,15146,543,1,151460000543,19178.8463377,649.822320954,280,6,25,9.4
51950,15146,546,1,151460000546,14870.8695805,491.200894587,105,6,17,18.28
51954,15146,550,1,151460000550,10828.7159278,462.243514594,139,6,12,8.16
51963,15146,559,1,151460000559,9515.47294844,474.265640577,198,6,6,3.16
51964,15146,560,1,151460000560,10567.5646454,412.425261638,339,6,21,6.84
52288,15146,615,1,151460000615,9310.8770832,396.396502607,69,6,5,7.94
52598,15146,620,1,151460000620,18675.3709928,1015.9692531,462,6,26,5.47
49248,15146,158,1,151460000158,8214.01915722,498.672448252,106,6,20,19.61
49252,15146,162,1,151460000162,14084.7594952,534.951288783,28,6,7,23.33
49259,15146,170,1,151460000170,3762.35724603,294.962210392,79,6,5,6.85
49545,15146,517,1,151460000517,10676.7885162,501.362804456,22,6,3,15.79
49546,15146,518,1,151460000518,7643.60933892,350.020918045,127,6,23,18.85
49548,15146,520,1,151460000520,8785.99622608,375.002724315,123,6,15,12.93
51932,15146,528,1,151460000528,4944.70460252,305.768247184,67,6,3,4.76
51935,15146,531,1,151460000531,4979.53172852,284.78423143,68,6,7,10.45
51957,15146,553,1,151460000553,11482.8314555,606.935665337,189,6,17,10.24
51966,15146,562,1,151460000562,13699.8673504,492.937751971,393,6,33,8.99
52287,15146,610,1,151460000610,6921.05028808,332.979600083,127,6,15,10.79
52584,15146,617,1,151460000617,8663.73448688,390.269441807,124,6,14,11.57
52585,15146,618,1,151460000618,13003.1746479,532.904557434,160,6,8,5.23
54622,15146,169,1,151460000169,31908.8513193,727.116416067,8,6,0,0
49255,15146,165,1,151460000165,28817.2983134,731.770094347,87,6,13,17.11
49528,15146,499,1,151460000499,17967.4701038,624.923467885,46,6,12,25
49530,15146,501,1,151460000501,31517.2957158,705.120059003,234,6,49,19.84
49535,15146,506,1,151460000506,9666.23962024,407.538928361,145,6,34,26.98
50174,15146,609,1,151460000609,8695.3375947,568.623299747,256,6,18,8.18
51934,15146,530,1,151460000530,5709.67141096,303.441915643,40,6,30,76.92
51944,15146,540,1,151460000540,14758.6739942,616.838934464,216,6,12,6.38
51956,15146,552,1,151460000552,14945.5817636,489.913218067,207,6,5,2.7
51958,15146,554,1,151460000554,19177.4319434,639.394505261,143,6,7,5.07
51962,15146,558,1,151460000558,13025.8615792,816.309412754,257,6,15,5.79
51969,15146,565,1,151460000565,10029.410021,500.892112344,191,6,11,6.4
51970,15146,566,1,151460000566,12044.7683841,676.405371161,210,6,8,4.44
51974,15146,570,1,151460000570,15722.945332,615.545549731,293,6,16,5.61
52257,15146,606,1,151460000606,22007.5490678,679.84145484,351,6,34,9.58
52597,15146,619,1,151460000619,16243.4560761,1019.60725535,361,6,45,13.85
54576,15146,508,1,151460000508,17290.3991069,560.439236166,43,6,5,12.2
49256,15146,166,1,151460000166,13030.7898603,484.775562654,0,6,0,0
49536,15146,507,1,151460000507,12391.670563,471.218788126,180,6,27,15.61
49537,15146,509,1,151460000509,3161.60900868,225.207975449,83,6,9,13.43
49541,15146,513,1,151460000513,6691.537077,338.357967306,59,6,7,18.42
49549,15146,521,1,151460000521,19812.041946,604.130487914,212,6,16,7.88
49550,15146,522,1,151460000522,18321.4225033,553.101539407,48,6,6,12.5
51943,15146,539,1,151460000539,9467.06348319,660.239663334,150,6,13,7.1
51945,15146,541,1,151460000541,7484.19668232,383.413570828,87,6,11,14.1
51946,15146,542,1,151460000542,7905.84669394,382.355734996,161,6,4,2.48
51959,15146,555,1,151460000555,6871.01566248,332.057339481,104,6,4,4.3
49539,15146,511,1,151460000511,14889.4368251,489.504797929,182,6,25,14.2
49542,15146,514,1,151460000514,6915.08795084,337.845367987,149,6,10,8.62
49544,15146,516,1,151460000516,9948.83096128,589.249575443,72,6,6,9.09
49577,15146,612,1,151460000612,20494.8134787,619.740040521,233,6,25,10.87
50172,15146,607,1,151460000607,11930.9497545,442.511235658,179,6,17,10.18
51925,15146,496,1,151460000496,58150.022372,1099.91265222,89,6,16,20.25
51926,15146,497,1,151460000497,28606.2651123,731.292555762,127,6,24,20.87
51930,15146,526,1,151460000526,8448.67443768,426.485679363,171,6,7,4.55
51936,15146,532,1,151460000532,9166.26007112,419.563692925,0,6,0,0
51939,15146,535,1,151460000535,7691.48075168,352.931833836,126,6,12,9.76
51949,15146,545,1,151460000545,23060.0150585,609.752026582,383,6,43,13.31
51960,15146,556,1,151460000556,8401.17137733,377.79537703,137,6,6,5.77
51972,15146,568,1,151460000568,20050.6558745,852.662000645,191,6,12,6.42
51973,15146,569,1,151460000569,10149.8685257,416.310239124,124,6,13,10.83
49859,15146,2655,1,151460002655,51297.0343106,940.120754684,3,7,0,0
52601,15146,2661,1,151460002661,20707.1577941,591.916591368,316,7,8,2.83
52631,15146,2691,1,151460002691,19783.630431,710.194961282,429,7,24,5.93
52634,15146,2694,1,151460002694,14948.8797939,515.963288423,4,7,0,0
52635,15146,2695,1,151460002695,39446.4910336,794.17885594,154,7,13,8.9
52650,15146,2710,1,151460002710,9583.23966264,394.499478481,0,7,0,0
52662,15146,2722,1,151460002722,11506.8143471,466.908749292,346,7,14,4.86
49854,15146,2650,1,151460002650,62442.9208277,1106.35030164,0,7,0,0
52602,15146,2662,1,151460002662,14144.1624401,633.407363413,282,7,20,7.14
52606,15146,2666,1,151460002666,10721.6801918,622.714869275,283,7,24,8.82
52608,15146,2668,1,151460002668,2920.77532196,247.651065097,34,7,0,0
52609,15146,2669,1,151460002669,4080.94540884,275.982605366,125,7,5,4.46
52611,15146,2671,1,151460002671,5651.32424716,316.791544294,178,7,13,7.93
52625,15146,2685,1,151460002685,5174.027811,298.809346236,183,7,6,3.77
52628,15146,2688,1,151460002688,8878.4936248,460.586255229,165,7,13,9.7
52629,15146,2689,1,151460002689,15564.6034159,586.306899866,246,7,13,5.51
52651,15146,2711,1,151460002711,14362.0472679,480.496624812,230,7,45,20.74
49857,15146,2653,1,151460002653,12181.5193307,446.9525961,0,7,1,33.33
49861,15146,2657,1,151460002657,4203.0559526,260.767095001,40,7,5,11.63
52603,15146,2663,1,151460002663,9429.73752612,652.079904486,126,7,5,4.55
52613,15146,2673,1,151460002673,17100.5127556,689.528514252,410,7,21,5.56
52615,15146,2675,1,151460002675,36167.0483349,831.240349881,249,7,50,22.73
52617,15146,2677,1,151460002677,9534.63303364,499.668131899,288,7,28,11.07
