SEZ2011,P1,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,0-5anni,6-19 anni,20-64 anni,over 65 anni
151460000212,150,9,7,4,3,7,6,10,18,13,15,13,4,9,11,10,11,6,9.33333333333333,63.3333333333333,21.3333333333333
151460000213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460000214,112,7,12,8,6,3,5,8,0,7,14,13,4,2,7,6,10,6.25,23.2142857142857,50,20.5357142857143
151460000215,48,0,2,7,8,3,1,3,1,2,9,7,1,2,1,0,1,0,35.4166666666667,60.4166666666667,4.16666666666667
151460000216,96,8,8,5,8,1,3,4,7,9,11,10,3,1,4,6,8,8.33333333333333,21.875,51.0416666666667,18.75
151460000217,156,6,7,9,8,8,5,10,13,15,10,13,9,10,7,12,14,3.84615384615385,15.3846153846154,59.6153846153846,21.1538461538462
151460000218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460000219,85,3,5,6,3,5,2,0,7,7,11,8,1,6,4,6,11,3.52941176470588,16.4705882352941,55.2941176470588,24.7058823529412
151460000220,82,0,1,4,4,2,4,5,2,7,8,8,3,6,9,5,14,0,10.9756097560976,54.8780487804878,34.1463414634146
151460000221,8,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,2,0,0,62.5,37.5
151460000222,92,5,6,1,2,4,6,7,8,12,10,4,5,5,2,6,9,5.43478260869565,9.78260869565217,66.304347826087,18.4782608695652
151460000223,27,2,0,0,1,1,1,1,2,2,1,2,2,2,1,4,5,7.40740740740741,3.7037037037037,51.8518518518519,37.037037037037
151460000224,24,1,0,4,2,0,0,0,2,2,3,1,2,1,3,1,2,4.16666666666667,25,45.8333333333333,25
151460000225,245,10,15,8,10,16,11,12,18,20,17,19,19,21,6,12,31,4.08163265306122,13.469387755102,62.4489795918367,20
151460000226,106,2,6,3,1,2,6,5,8,11,9,6,7,5,13,6,16,1.88679245283019,9.43396226415094,55.6603773584906,33.0188679245283
151460000227,48,2,4,1,1,2,0,3,4,6,5,1,1,5,3,4,6,4.16666666666667,12.5,56.25,27.0833333333333
151460000228,107,3,9,7,6,5,1,5,8,12,8,4,9,8,7,4,11,2.80373831775701,20.5607476635514,56.0747663551402,20.5607476635514
151460000229,169,6,8,6,3,9,16,12,15,12,16,10,9,11,19,7,10,3.55029585798817,10.0591715976331,65.0887573964497,21.301775147929
151460000230,102,2,8,7,3,0,3,4,7,18,7,4,8,6,8,6,11,1.96078431372549,17.6470588235294,55.8823529411765,24.5098039215686
151460000231,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,100,0
151460000232,176,6,13,11,9,8,10,11,9,20,8,11,14,13,8,5,20,3.40909090909091,18.75,59.0909090909091,18.75
151460000233,26,1,0,0,0,2,1,2,5,2,1,2,4,0,3,2,1,3.84615384615385,0,73.0769230769231,23.0769230769231
151460000234,84,2,8,3,3,2,3,1,5,5,7,2,6,8,7,11,11,2.38095238095238,16.6666666666667,46.4285714285714,34.5238095238095
151460000235,104,6,8,3,2,4,4,5,7,7,7,8,4,11,8,3,17,5.76923076923077,12.5,54.8076923076923,26.9230769230769
151460000236,60,1,4,0,2,1,5,5,5,5,9,2,5,6,4,1,5,1.66666666666667,10,71.6666666666667,16.6666666666667
151460000237,154,8,14,8,5,3,5,6,10,16,16,9,7,5,13,12,17,5.1948051948052,17.5324675324675,50,27.2727272727273
151460000238,242,10,8,8,18,15,14,10,20,16,18,13,22,15,13,18,24,4.13223140495868,14.0495867768595,59.0909090909091,22.7272727272727
151460000239,39,1,3,1,0,1,3,4,1,4,7,0,2,1,2,5,4,2.56410256410256,10.2564102564103,58.974358974359,28.2051282051282
151460000240,162,4,9,5,19,11,9,7,8,10,17,13,15,8,5,13,9,2.46913580246914,20.3703703703704,60.4938271604938,16.6666666666667
151460000241,141,4,7,3,9,5,10,9,14,10,6,9,11,9,9,11,15,2.83687943262411,13.4751773049645,58.8652482269504,24.822695035461
151460000242,70,1,2,4,2,2,3,3,2,10,5,4,7,3,8,5,9,1.42857142857143,11.4285714285714,55.7142857142857,31.4285714285714
151460000243,47,1,3,1,1,6,12,4,6,4,3,2,2,2,0,0,0,2.12765957446808,10.6382978723404,87.2340425531915,0
151460000244,80,6,1,0,6,3,4,6,4,8,7,8,4,7,7,1,8,7.5,8.75,63.75,20
151460000245,69,7,3,2,1,1,0,4,5,5,6,3,6,3,7,6,10,10.1449275362319,8.69565217391304,47.8260869565217,33.3333333333333
151460000246,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,100,0
151460000247,8,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,100,0
151460000248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460000249,41,4,2,2,1,2,4,3,2,5,3,1,5,3,2,1,1,9.75609756097561,12.1951219512195,68.2926829268293,9.75609756097561
151460000250,125,4,3,4,11,9,6,4,5,8,12,15,10,7,13,4,10,3.2,14.4,60.8,21.6
151460000251,78,4,5,1,2,3,5,4,9,6,4,9,4,9,6,2,5,5.12820512820513,10.2564102564103,67.948717948718,16.6666666666667
151460000252,275,11,15,21,20,13,18,8,27,29,19,20,22,15,10,7,20,4,20.3636363636364,62.1818181818182,13.4545454545455
151460000253,59,1,1,5,6,2,0,4,1,3,6,6,2,4,7,5,6,1.69491525423729,20.3389830508475,47.4576271186441,30.5084745762712
151460000254,210,11,14,17,9,12,10,4,8,22,21,16,16,11,15,10,14,5.23809523809524,19.047619047619,57.1428571428571,18.5714285714286
151460000255,47,4,3,2,2,3,1,4,4,5,4,4,4,3,3,0,1,8.51063829787234,14.8936170212766,68.0851063829787,8.51063829787234
151460000256,14,0,0,1,1,0,1,1,2,2,1,1,3,0,0,0,1,0,14.2857142857143,78.5714285714286,7.14285714285714
151460000257,36,1,0,1,2,1,3,0,0,4,3,4,3,3,6,2,3,2.77777777777778,8.33333333333333,58.3333333333333,30.5555555555556
151460000258,122,9,7,6,5,4,4,4,4,12,11,13,8,10,5,6,14,7.37704918032787,14.7540983606557,57.3770491803279,20.4918032786885
151460000259,51,3,4,6,2,2,0,4,3,8,9,4,2,1,0,1,2,5.88235294117647,23.5294117647059,64.7058823529412,5.88235294117647
151460000260,62,3,3,6,1,4,1,2,2,7,6,5,3,3,7,6,3,4.83870967741936,16.1290322580645,53.2258064516129,25.8064516129032
151460000261,69,2,2,2,3,1,3,6,5,3,7,4,5,5,4,6,11,2.89855072463768,10.1449275362319,56.5217391304348,30.4347826086957
151460000262,54,0,4,1,5,2,1,2,3,2,7,4,4,5,2,4,8,0,18.5185185185185,55.5555555555556,25.9259259259259
151460000263,121,7,6,10,8,7,2,4,7,11,16,10,5,7,8,3,10,5.78512396694215,19.8347107438017,57.0247933884298,17.3553719008264
151460000264,491,23,30,26,31,36,47,49,41,50,46,35,11,19,15,5,27,4.68431771894094,17.7189409368635,68.0244399185336,9.57230142566191
151460000265,44,2,3,1,3,5,1,1,3,4,6,7,4,0,0,2,2,4.54545454545455,15.9090909090909,70.4545454545455,9.09090909090909
151460000266,54,2,2,2,0,1,1,1,3,4,4,3,3,5,5,9,9,3.7037037037037,7.40740740740741,46.2962962962963,42.5925925925926
151460000267,336,22,17,10,7,13,18,13,43,32,22,30,19,22,15,18,35,6.54761904761905,10.1190476190476,63.0952380952381,20.2380952380952
151460000268,26,1,1,3,2,2,1,1,0,1,1,6,2,1,1,0,3,3.84615384615385,23.0769230769231,57.6923076923077,15.3846153846154
151460000269,137,4,8,7,8,2,4,10,12,7,18,9,7,4,13,7,17,2.91970802919708,16.7883211678832,53.2846715328467,27.007299270073
151460000270,153,5,9,10,9,4,3,6,9,13,16,14,13,10,13,3,16,3.26797385620915,18.3006535947712,57.516339869281,20.9150326797386
151460000271,131,6,5,4,10,3,6,2,7,7,10,8,10,6,10,9,28,4.58015267175573,14.5038167938931,45.0381679389313,35.8778625954198
151460000272,466,28,26,26,20,18,23,20,30,40,36,44,28,31,25,27,44,6.00858369098712,15.450643776824,57.9399141630901,20.6008583690987
151460000273,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,20,80
151460000274,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0
151460000275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460000276,73,6,3,7,1,0,4,6,7,6,6,4,2,5,6,4,6,8.21917808219178,15.0684931506849,54.7945205479452,21.9178082191781
151460000277,120,4,4,4,4,1,3,2,6,3,9,6,8,8,4,10,44,3.33333333333333,10,38.3333333333333,48.3333333333333
151460000278,289,18,10,13,13,10,11,14,24,13,26,23,19,18,21,19,37,6.22837370242215,12.4567474048443,54.6712802768166,26.643598615917
151460000279,76,5,3,2,6,5,0,4,5,9,4,8,10,3,3,5,4,6.57894736842105,14.4736842105263,63.1578947368421,15.7894736842105
151460000280,51,4,5,5,2,1,1,3,4,7,2,2,3,1,2,4,5,7.84313725490196,23.5294117647059,47.0588235294118,21.5686274509804
151460000281,355,23,15,14,18,9,15,19,38,34,26,22,27,25,32,19,19,6.47887323943662,13.2394366197183,60.5633802816901,19.7183098591549
151460000282,90,9,3,2,2,4,4,9,11,9,8,3,5,4,4,5,8,10,7.77777777777778,63.3333333333333,18.8888888888889
151460000283,229,9,10,19,12,7,13,12,23,13,20,19,16,10,11,15,20,3.93013100436681,17.9039301310044,58.0786026200873,20.0873362445415
151460000284,183,7,6,4,3,7,11,16,24,17,8,13,14,13,18,8,14,3.82513661202186,7.10382513661202,67.2131147540984,21.8579234972678
151460000285,378,13,18,12,11,13,31,28,38,32,31,23,26,27,22,20,33,3.43915343915344,10.8465608465608,65.8730158730159,19.8412698412698
151460000286,84,5,2,3,6,1,7,3,4,5,6,7,8,6,7,8,6,5.95238095238095,13.0952380952381,55.952380952381,25
151460000287,70,4,7,2,0,2,3,6,4,5,3,2,3,4,8,5,12,5.71428571428571,12.8571428571429,45.7142857142857,35.7142857142857
151460000288,39,2,3,3,0,1,0,2,6,6,3,0,2,2,0,3,6,5.12820512820513,15.3846153846154,56.4102564102564,23.0769230769231
151460000289,176,11,5,4,2,4,17,22,21,16,12,16,10,18,10,3,5,6.25,6.25,77.2727272727273,10.2272727272727
151460000290,219,18,11,8,5,8,7,15,23,33,11,8,10,11,19,15,17,8.21917808219178,10.958904109589,57.5342465753425,23.2876712328767
151460000291,23,0,1,3,1,0,0,0,4,2,1,1,1,1,6,1,1,0,21.7391304347826,43.4782608695652,34.7826086956522
151460000292,89,4,12,4,3,3,1,5,2,11,8,6,2,6,5,4,13,4.49438202247191,21.3483146067416,49.438202247191,24.7191011235955
151460000293,242,17,17,8,10,7,7,4,18,25,23,21,14,15,6,13,37,7.02479338842975,14.4628099173554,55.3719008264463,23.1404958677686
151460000294,160,8,6,11,8,12,6,5,12,10,11,11,15,14,8,9,14,5,15.625,60,19.375
151460000295,284,12,7,15,13,5,20,17,23,25,17,20,10,25,22,24,29,4.22535211267606,12.3239436619718,57.0422535211268,26.4084507042253
151460000296,213,7,8,12,13,8,4,15,11,14,17,23,17,18,16,14,16,3.28638497652582,15.4929577464789,59.6244131455399,21.5962441314554
151460000297,309,13,12,13,13,10,15,13,14,28,25,19,16,28,19,26,45,4.20711974110032,12.2977346278317,54.3689320388349,29.126213592233
151460000298,173,8,5,10,5,9,7,8,12,12,14,6,10,15,11,15,26,4.6242774566474,11.5606936416185,53.757225433526,30.0578034682081
151460000299,63,4,4,3,4,2,3,4,6,8,5,5,1,5,4,3,2,6.34920634920635,17.4603174603175,61.9047619047619,14.2857142857143
151460000300,196,10,9,7,10,6,18,13,6,21,18,16,6,8,10,17,21,5.10204081632653,13.265306122449,57.1428571428571,24.4897959183673
151460000301,229,10,11,11,5,5,11,13,14,25,19,12,9,13,16,14,41,4.36681222707424,11.7903930131004,52.8384279475983,31.0043668122271
151460000302,250,6,4,6,8,13,13,18,13,20,14,16,11,18,26,28,36,2.4,7.2,54.4,36
151460000303,212,14,16,8,15,9,5,5,15,19,16,19,13,6,12,12,28,6.60377358490566,18.3962264150943,50.4716981132076,24.5283018867925
151460000304,299,7,4,3,11,27,12,17,8,13,16,30,44,33,19,19,36,2.34113712374582,6.02006688963211,66.8896321070234,24.7491638795987
151460000305,398,22,7,11,15,17,22,25,39,38,26,21,12,32,24,32,55,5.52763819095477,8.29145728643216,58.2914572864322,27.8894472361809
151460000306,191,4,11,12,4,9,2,10,14,17,28,9,9,8,15,12,27,2.09424083769633,14.1361256544503,55.4973821989529,28.2722513089005
151460000307,286,7,6,14,3,17,25,22,19,28,23,19,12,26,23,11,31,2.44755244755245,8.04195804195804,66.7832167832168,22.7272727272727
151460000308,345,20,21,18,12,6,15,17,39,25,19,17,16,19,31,26,44,5.79710144927536,14.7826086956522,50.1449275362319,29.2753623188406
151460000309,199,8,8,3,10,5,20,24,29,18,13,9,12,17,10,5,8,4.02010050251256,10.5527638190955,73.8693467336683,11.5577889447236
151460000310,180,8,10,9,5,4,13,8,11,15,14,9,14,17,19,9,15,4.44444444444444,13.3333333333333,58.3333333333333,23.8888888888889
151460000311,15,0,0,0,2,0,1,2,0,1,0,4,1,1,1,0,2,0,13.3333333333333,66.6666666666667,20
151460000312,94,5,9,5,2,3,6,12,10,9,11,5,1,6,1,3,6,5.31914893617021,17.0212765957447,67.0212765957447,10.6382978723404
151460000313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460000314,189,4,5,5,2,12,9,15,24,10,22,17,15,14,9,11,15,2.11640211640212,6.34920634920635,73.015873015873,18.5185185185185
151460000315,159,5,2,3,2,10,11,34,21,13,14,12,10,8,4,3,7,3.14465408805031,4.40251572327044,83.6477987421384,8.80503144654088
151460000316,147,2,4,4,1,2,15,12,17,15,19,6,4,13,4,6,23,1.36054421768707,6.12244897959184,70.0680272108844,22.4489795918367
151460000317,124,11,5,6,4,7,12,17,11,11,13,10,4,3,4,2,4,8.87096774193548,12.0967741935484,70.9677419354839,8.06451612903226
151460000318,187,8,9,7,5,4,14,16,12,17,19,12,9,13,15,6,21,4.27807486631016,11.2299465240642,62.0320855614973,22.4598930481283
151460000319,252,11,14,9,11,13,20,19,22,23,24,25,10,14,9,12,16,4.36507936507936,13.4920634920635,67.4603174603175,14.6825396825397
151460000320,64,1,3,5,3,1,2,6,4,9,9,2,3,1,1,1,13,1.5625,17.1875,57.8125,23.4375
151460000321,141,7,4,3,0,3,14,19,8,13,7,14,10,9,8,1,21,4.9645390070922,4.9645390070922,68.7943262411348,21.2765957446808
151460000322,159,7,12,3,1,3,9,14,14,25,14,13,7,8,6,12,11,4.40251572327044,10.062893081761,67.2955974842767,18.2389937106918
151460000323,190,10,9,4,4,5,8,10,24,28,11,9,13,12,8,9,26,5.26315789473684,8.94736842105263,63.1578947368421,22.6315789473684
151460000324,180,6,5,13,8,10,4,13,8,11,17,14,8,11,21,10,21,3.33333333333333,14.4444444444444,53.3333333333333,28.8888888888889
151460000325,330,7,10,17,13,21,12,23,25,26,23,29,17,18,26,29,34,2.12121212121212,12.1212121212121,58.7878787878788,26.969696969697
151460000326,94,10,3,4,2,4,3,7,5,10,7,7,3,10,5,3,11,10.6382978723404,9.57446808510638,59.5744680851064,20.2127659574468
151460000327,88,1,3,4,5,2,6,4,5,9,7,7,3,9,5,7,11,1.13636363636364,13.6363636363636,59.0909090909091,26.1363636363636
151460000328,172,12,6,10,2,7,4,12,12,22,15,9,15,6,8,7,25,6.97674418604651,10.4651162790698,59.3023255813954,23.2558139534884
151460000329,219,12,6,3,7,15,13,13,16,18,12,15,18,16,15,6,34,5.47945205479452,7.30593607305936,62.1004566210046,25.1141552511416
151460000330,161,9,10,8,4,9,14,1,10,13,15,15,11,9,3,7,23,5.59006211180124,13.6645962732919,60.248447204969,20.4968944099379
151460000331,162,9,6,11,4,7,4,10,16,17,13,3,12,5,9,14,22,5.55555555555556,12.962962962963,53.7037037037037,27.7777777777778
151460000332,274,13,8,5,8,6,21,31,40,27,24,16,11,13,18,13,20,4.74452554744526,7.66423357664234,68.978102189781,18.6131386861314
151460000333,25,1,0,0,1,0,2,0,3,2,2,4,1,3,3,1,2,4,4,68,24
151460000334,158,6,4,7,7,8,7,8,8,8,15,13,9,10,8,15,25,3.79746835443038,11.3924050632911,54.4303797468354,30.379746835443
151460000335,30,0,0,0,0,3,2,5,0,1,0,3,2,1,3,3,7,0,0,56.6666666666667,43.3333333333333
151460000336,153,5,7,5,6,7,4,8,14,12,9,10,20,8,9,7,22,3.26797385620915,11.7647058823529,60.1307189542484,24.8366013071895
151460000337,64,9,2,3,0,1,3,7,2,12,5,5,1,4,0,5,5,14.0625,7.8125,62.5,15.625
151460000338,44,0,1,2,1,4,4,3,2,3,2,3,0,3,2,6,8,0,9.09090909090909,54.5454545454545,36.3636363636364
151460000339,175,10,5,4,7,4,6,12,22,8,13,11,8,8,15,11,31,5.71428571428571,9.14285714285714,52.5714285714286,32.5714285714286
151460000340,469,31,31,25,16,10,18,26,36,53,34,29,30,29,32,25,44,6.60980810234542,15.3518123667377,56.5031982942431,21.5351812366738
151460000341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460000342,246,11,14,13,10,14,11,12,8,18,33,19,17,14,20,13,19,4.47154471544715,15.0406504065041,59.349593495935,21.1382113821138
151460000343,178,14,8,9,5,7,9,13,16,18,17,9,8,8,5,4,28,7.86516853932584,12.3595505617978,58.9887640449438,20.7865168539326
151460000344,265,16,18,14,8,16,12,12,19,33,33,21,9,12,9,9,24,6.0377358490566,15.0943396226415,63.0188679245283,15.8490566037736
151460000345,152,15,13,4,3,5,10,11,15,12,12,7,7,2,13,7,16,9.86842105263158,13.1578947368421,53.2894736842105,23.6842105263158
151460000346,120,5,6,8,7,3,3,7,9,8,10,8,7,10,7,6,16,4.16666666666667,17.5,54.1666666666667,24.1666666666667
151460000347,174,8,17,2,8,10,6,14,21,21,16,8,5,15,3,11,9,4.59770114942529,15.5172413793103,66.6666666666667,13.2183908045977
151460000348,206,6,14,8,4,5,14,17,12,18,18,18,10,15,12,12,23,2.9126213592233,12.621359223301,61.6504854368932,22.8155339805825
151460000349,229,9,8,10,7,10,13,18,25,16,17,11,18,17,24,11,15,3.93013100436681,10.9170305676856,63.3187772925764,21.8340611353712
151460000350,237,16,7,8,4,21,12,23,15,24,17,18,23,11,11,16,11,6.75105485232067,8.0168776371308,69.1983122362869,16.0337552742616
151460000351,263,5,14,9,7,11,13,10,16,19,33,20,23,16,13,15,39,1.90114068441065,11.4068441064639,61.2167300380228,25.4752851711027
151460000352,219,12,10,9,13,10,7,13,17,18,15,12,6,19,18,13,27,5.47945205479452,14.6118721461187,53.4246575342466,26.4840182648402
151460000353,220,9,12,9,7,7,18,12,18,15,27,15,7,12,6,9,37,4.09090909090909,12.7272727272727,59.5454545454546,23.6363636363636
151460000354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460000355,275,5,8,4,6,10,6,18,11,16,16,14,22,37,29,21,52,1.81818181818182,6.54545454545455,54.5454545454545,37.0909090909091
151460000356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460000357,8,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,100,0
151460000358,23,0,0,0,0,1,2,1,1,3,1,1,1,1,3,3,5,0,0,52.1739130434783,47.8260869565217
151460000359,137,7,3,2,5,8,5,3,10,12,3,6,15,9,10,9,30,5.10948905109489,7.2992700729927,51.8248175182482,35.7664233576642
151460000360,86,0,1,3,3,6,12,4,15,15,17,8,0,2,0,0,0,0,8.13953488372093,91.8604651162791,0
151460000361,14,1,0,2,0,0,2,3,0,1,0,1,2,1,0,1,0,7.14285714285714,14.2857142857143,71.4285714285714,7.14285714285714
151460000362,102,6,5,4,5,4,6,5,4,12,8,8,4,7,4,5,15,5.88235294117647,13.7254901960784,56.8627450980392,23.5294117647059
151460000363,345,10,23,13,19,15,10,11,18,28,27,24,30,24,23,22,48,2.89855072463768,15.9420289855072,54.2028985507246,26.9565217391304
151460000364,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50,50,0
151460000365,154,11,2,6,11,10,4,6,13,13,19,17,6,13,11,4,8,7.14285714285714,12.3376623376623,65.5844155844156,14.9350649350649
151460000366,256,17,12,14,6,13,8,14,20,30,20,16,17,22,12,11,24,6.640625,12.5,62.5,18.359375
151460000367,184,10,10,9,9,12,12,10,9,16,15,16,9,19,7,6,15,5.43478260869565,15.2173913043478,64.1304347826087,15.2173913043478
151460000368,139,10,9,6,4,6,6,10,15,14,6,6,10,11,8,7,11,7.19424460431655,13.6690647482014,60.431654676259,18.705035971223
151460000369,153,8,10,9,14,5,6,7,3,14,14,14,6,16,9,9,9,5.22875816993464,21.5686274509804,55.5555555555556,17.6470588235294
151460000370,90,6,4,4,5,2,5,4,4,15,8,3,7,3,5,2,13,6.66666666666667,14.4444444444444,56.6666666666667,22.2222222222222
151460000371,118,6,6,7,8,4,5,10,4,13,10,7,9,4,6,7,12,5.08474576271187,17.7966101694915,55.9322033898305,21.1864406779661
151460000372,223,11,16,15,11,9,8,6,14,19,19,22,17,16,11,12,17,4.93273542600897,18.8340807174888,58.2959641255605,17.9372197309417
151460000373,99,2,11,5,6,6,2,2,3,12,9,11,5,5,5,4,11,2.02020202020202,22.2222222222222,55.5555555555556,20.2020202020202
151460000374,133,4,4,11,10,7,3,4,6,9,17,19,8,4,5,7,15,3.00751879699248,18.796992481203,57.8947368421053,20.3007518796992
151460000375,150,7,3,5,6,11,2,2,9,8,20,14,9,7,13,9,25,4.66666666666667,9.33333333333333,54.6666666666667,31.3333333333333
151460000376,152,4,14,15,8,5,4,5,7,10,13,19,10,9,11,4,14,2.63157894736842,24.3421052631579,53.9473684210526,19.0789473684211
151460000377,386,14,25,25,23,19,8,18,19,29,38,37,32,14,18,23,44,3.62694300518135,18.9119170984456,55.440414507772,22.020725388601
151460000378,281,15,15,19,17,11,8,8,24,24,29,20,11,9,19,30,22,5.33807829181495,18.1494661921708,51.2455516014235,25.2669039145907
151460000379,83,1,1,3,6,4,4,2,6,1,2,6,10,6,4,6,21,1.20481927710843,12.0481927710843,49.3975903614458,37.3493975903614
151460000380,353,17,20,15,20,9,17,15,21,26,34,27,25,29,24,21,33,4.81586402266289,15.5807365439094,57.5070821529745,22.0963172804533
151460000381,418,21,19,19,24,19,14,15,20,37,36,37,27,32,27,31,40,5.02392344497608,14.8325358851675,56.6985645933014,23.444976076555
151460000382,7,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,1,0,0,42.8571428571429,57.1428571428571
151460000383,131,5,3,5,6,12,3,6,6,7,8,9,11,11,5,5,29,3.81679389312977,10.6870229007634,55.7251908396947,29.7709923664122
151460000384,239,12,14,13,8,5,8,12,22,25,26,12,11,13,24,13,21,5.02092050209205,14.6443514644351,56.0669456066946,24.2677824267782
151460000385,388,12,19,27,18,22,12,13,15,29,36,34,29,22,31,23,46,3.09278350515464,16.4948453608247,54.639175257732,25.7731958762887
151460000386,35,1,3,1,0,0,1,4,1,5,4,1,2,2,0,5,5,2.85714285714286,11.4285714285714,57.1428571428571,28.5714285714286
151460000387,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100
151460000388,188,5,16,11,12,13,8,9,14,21,19,10,8,8,9,10,15,2.65957446808511,20.7446808510638,58.5106382978723,18.0851063829787
151460000389,23,1,2,2,0,0,1,0,2,2,4,0,1,0,0,3,5,4.34782608695652,17.3913043478261,43.4782608695652,34.7826086956522
151460000390,74,6,1,2,3,7,3,2,8,8,5,6,5,7,4,5,2,8.10810810810811,8.10810810810811,68.9189189189189,14.8648648648649
151460000391,119,11,3,9,2,4,3,6,10,10,6,4,9,10,10,4,18,9.2436974789916,11.7647058823529,52.1008403361345,26.890756302521
151460000392,144,7,6,3,13,11,6,6,10,11,9,13,11,7,10,5,16,4.86111111111111,15.2777777777778,58.3333333333333,21.5277777777778
151460000393,220,18,9,9,1,6,11,11,21,21,20,14,12,17,13,19,18,8.18181818181818,8.63636363636364,60.4545454545455,22.7272727272727
151460000394,267,14,15,17,13,13,10,13,18,22,34,21,14,16,13,12,22,5.2434456928839,16.8539325842697,60.2996254681648,17.6029962546816
151460000395,187,7,18,10,9,1,4,12,15,13,23,13,5,16,11,16,14,3.74331550802139,19.7860962566845,54.5454545454545,21.9251336898396
151460000396,64,5,3,4,6,1,4,5,3,7,2,3,6,10,2,2,1,7.8125,20.3125,64.0625,7.8125
151460000397,87,1,3,7,7,4,3,1,0,3,8,14,6,1,5,12,12,1.14942528735632,19.5402298850575,45.9770114942529,33.3333333333333
151460000398,17,2,0,0,0,1,2,1,2,0,1,0,1,2,4,0,1,11.7647058823529,0,58.8235294117647,29.4117647058824
151460000399,15,0,0,0,0,0,2,1,0,1,0,1,2,1,2,2,3,0,0,53.3333333333333,46.6666666666667
151460000400,8,0,0,0,1,0,0,0,0,0,0,1,2,2,1,0,1,0,12.5,62.5,25
151460000401,233,10,16,14,14,16,7,12,10,18,20,18,25,9,12,17,15,4.29184549356223,18.8841201716738,57.9399141630901,18.8841201716738
151460000402,193,7,13,3,8,4,11,9,17,20,16,12,8,14,14,11,26,3.62694300518135,12.4352331606218,57.5129533678757,26.4248704663212
151460000403,5,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,100,0
151460000404,12,0,1,2,1,2,0,0,0,1,2,2,1,0,0,0,0,0,33.3333333333333,66.6666666666667,0
151460000405,198,13,16,11,8,9,7,6,18,13,30,12,12,7,8,7,21,6.56565656565657,17.6767676767677,57.5757575757576,18.1818181818182
151460000406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460000407,14,0,3,1,2,1,0,0,0,4,0,1,2,0,0,0,0,0,42.8571428571429,57.1428571428571,0
151460000408,104,3,4,3,9,6,6,5,2,2,8,8,10,8,7,3,20,2.88461538461538,15.3846153846154,52.8846153846154,28.8461538461538
151460000409,188,8,10,8,12,10,4,7,16,20,19,14,10,14,9,6,21,4.25531914893617,15.9574468085106,60.6382978723404,19.1489361702128
151460000410,208,15,11,5,6,5,9,13,14,16,15,14,8,13,20,23,21,7.21153846153846,10.5769230769231,51.4423076923077,30.7692307692308
151460000411,6,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,16.6666666666667,66.6666666666667,16.6666666666667
151460000412,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33.3333333333333,0,66.6666666666667,0
151460000413,9,0,1,2,0,1,0,0,0,1,1,1,0,0,0,2,0,0,33.3333333333333,44.4444444444444,22.2222222222222
151460000414,14,0,1,0,0,0,1,2,0,2,1,0,0,4,0,0,3,0,7.14285714285714,71.4285714285714,21.4285714285714
151460000415,88,6,2,5,2,3,4,7,2,8,8,7,5,6,3,7,13,6.81818181818182,10.2272727272727,56.8181818181818,26.1363636363636
151460000416,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,33.3333333333333,66.6666666666667
151460000417,11,0,0,0,1,2,0,0,0,0,3,2,1,1,0,1,0,0,9.09090909090909,81.8181818181818,9.09090909090909
